ORDER_NUMBER|LINE_STATUS|PRODUCT_NUMBER|ORDERED_PIECES|SHIPPED_PIECES|BILL_OF_LADING
order-4278|Closed|product-981|4000|2800|344
order-4279|Open|product-981|4000|1000|543543543
order-4279|Closed|product-981|4000|2800|543543
order-4280|Closed|product-603|1234|1234|bill-number
order-4281|Closed|product-603|1|0|
order-4282|Closed|product-603|4000|1200|12
order-4282|Open|product-603|4000|2000|
order-4283|Closed|product-603|4000|1200|1235
order-4283|Closed|product-603|4000|2800|344
order-4284|Open|product-603|4000|1000|543543543
order-4284|Closed|product-603|4000|2800|543543
order-4285|Closed|product-689|1234|1234|bill-number
order-4286|Closed|product-689|1|0|
order-4287|Closed|product-689|4000|1200|12
order-4287|Open|product-689|4000|2000|
order-4288|Closed|product-689|4000|1200|1235
order-4288|Closed|product-689|4000|2800|344
order-4289|Open|product-689|4000|1000|543543543
order-4289|Closed|product-689|4000|2800|543543
order-4290|Closed|product-411|1234|1234|bill-number
order-4291|Closed|product-411|1|0|
order-4292|Closed|product-411|4000|1200|12
order-4292|Open|product-411|4000|2000|
order-4293|Closed|product-411|4000|1200|1235
order-4293|Closed|product-411|4000|2800|344
order-4294|Open|product-411|4000|1000|543543543
order-4294|Closed|product-411|4000|2800|543543
order-4295|Closed|product-683|1234|1234|bill-number
order-4296|Closed|product-683|1|0|
order-4297|Closed|product-683|4000|1200|12
order-4297|Open|product-683|4000|2000|
order-4298|Closed|product-683|4000|1200|1235
order-4298|Closed|product-683|4000|2800|344
order-4299|Open|product-683|4000|1000|543543543
order-4299|Closed|product-683|4000|2800|543543
order-4300|Closed|product-157|1234|1234|bill-number
order-4301|Closed|product-157|1|0|
order-4302|Closed|product-157|4000|1200|12
order-4302|Open|product-157|4000|2000|
order-4303|Closed|product-157|4000|1200|1235
order-4303|Closed|product-157|4000|2800|344
order-4304|Open|product-157|4000|1000|543543543
order-4304|Closed|product-157|4000|2800|543543
order-4305|Closed|product-894|1234|1234|bill-number
order-4306|Closed|product-894|1|0|
order-4307|Closed|product-894|4000|1200|12
order-4307|Open|product-894|4000|2000|
order-4308|Closed|product-894|4000|1200|1235
order-4308|Closed|product-894|4000|2800|344
order-4309|Open|product-894|4000|1000|543543543
order-4309|Closed|product-894|4000|2800|543543
order-4310|Closed|product-684|1234|1234|bill-number
order-4311|Closed|product-684|1|0|
order-4312|Closed|product-684|4000|1200|12
order-4312|Open|product-684|4000|2000|
order-4313|Closed|product-684|4000|1200|1235
order-4313|Closed|product-684|4000|2800|344
order-4314|Open|product-684|4000|1000|543543543
order-4314|Closed|product-684|4000|2800|543543
order-4315|Closed|product-943|1234|1234|bill-number
order-4316|Closed|product-943|1|0|
order-4317|Closed|product-943|4000|1200|12
order-4317|Open|product-943|4000|2000|
order-4318|Closed|product-943|4000|1200|1235
order-4318|Closed|product-943|4000|2800|344
order-4319|Open|product-943|4000|1000|543543543
order-4319|Closed|product-943|4000|2800|543543
order-4320|Closed|product-500|1234|1234|bill-number
order-4321|Closed|product-500|1|0|
order-4322|Closed|product-500|4000|1200|12
order-4322|Open|product-500|4000|2000|
order-4323|Closed|product-500|4000|1200|1235
order-4323|Closed|product-500|4000|2800|344
order-4324|Open|product-500|4000|1000|543543543
order-4324|Closed|product-500|4000|2800|543543
order-4325|Closed|product-797|1234|1234|bill-number
order-4326|Closed|product-797|1|0|
order-4327|Closed|product-797|4000|1200|12
order-4327|Open|product-797|4000|2000|
order-4328|Closed|product-797|4000|1200|1235
order-4328|Closed|product-797|4000|2800|344
order-4329|Open|product-797|4000|1000|543543543
order-4329|Closed|product-797|4000|2800|543543
order-4330|Closed|product-324|1234|1234|bill-number
order-4331|Closed|product-324|1|0|
order-4332|Closed|product-324|4000|1200|12
order-4332|Open|product-324|4000|2000|
order-4333|Closed|product-324|4000|1200|1235
order-4333|Closed|product-324|4000|2800|344
order-4334|Open|product-324|4000|1000|543543543
order-4334|Closed|product-324|4000|2800|543543
order-4335|Closed|product-970|1234|1234|bill-number
order-4336|Closed|product-970|1|0|
order-4337|Closed|product-970|4000|1200|12
order-4337|Open|product-970|4000|2000|
order-4338|Closed|product-970|4000|1200|1235
order-4338|Closed|product-970|4000|2800|344
order-4339|Open|product-970|4000|1000|543543543
order-4339|Closed|product-970|4000|2800|543543
order-4340|Closed|product-898|1234|1234|bill-number
order-4341|Closed|product-898|1|0|
order-4342|Closed|product-898|4000|1200|12
order-4342|Open|product-898|4000|2000|
order-4343|Closed|product-898|4000|1200|1235
order-4343|Closed|product-898|4000|2800|344
order-4344|Open|product-898|4000|1000|543543543
order-4344|Closed|product-898|4000|2800|543543
order-4345|Closed|product-580|1234|1234|bill-number
order-4346|Closed|product-580|1|0|
order-4347|Closed|product-580|4000|1200|12
order-4347|Open|product-580|4000|2000|
order-4348|Closed|product-580|4000|1200|1235
order-4348|Closed|product-580|4000|2800|344
order-4349|Open|product-580|4000|1000|543543543
order-4349|Closed|product-580|4000|2800|543543
order-4350|Closed|product-92|1234|1234|bill-number
order-4351|Closed|product-92|1|0|
order-4352|Closed|product-92|4000|1200|12
order-4352|Open|product-92|4000|2000|
order-4353|Closed|product-92|4000|1200|1235
order-4353|Closed|product-92|4000|2800|344
order-4354|Open|product-92|4000|1000|543543543
order-4354|Closed|product-92|4000|2800|543543
order-4355|Closed|product-776|1234|1234|bill-number
order-4356|Closed|product-776|1|0|
order-4357|Closed|product-776|4000|1200|12
order-4357|Open|product-776|4000|2000|
order-4358|Closed|product-776|4000|1200|1235
order-4358|Closed|product-776|4000|2800|344
order-4359|Open|product-776|4000|1000|543543543
order-4359|Closed|product-776|4000|2800|543543
order-4360|Closed|product-231|1234|1234|bill-number
order-4361|Closed|product-231|1|0|
order-4362|Closed|product-231|4000|1200|12
order-4362|Open|product-231|4000|2000|
order-4363|Closed|product-231|4000|1200|1235
order-4363|Closed|product-231|4000|2800|344
order-4364|Open|product-231|4000|1000|543543543
order-4364|Closed|product-231|4000|2800|543543
order-4365|Closed|product-477|1234|1234|bill-number
order-4366|Closed|product-477|1|0|
order-4367|Closed|product-477|4000|1200|12
order-4367|Open|product-477|4000|2000|
order-4368|Closed|product-477|4000|1200|1235
order-4368|Closed|product-477|4000|2800|344
order-4369|Open|product-477|4000|1000|543543543
order-4369|Closed|product-477|4000|2800|543543
order-4370|Closed|product-485|1234|1234|bill-number
order-4371|Closed|product-485|1|0|
order-4372|Closed|product-485|4000|1200|12
order-4372|Open|product-485|4000|2000|
order-4373|Closed|product-485|4000|1200|1235
order-4373|Closed|product-485|4000|2800|344
order-4374|Open|product-485|4000|1000|543543543
order-4374|Closed|product-485|4000|2800|543543
order-4375|Closed|product-394|1234|1234|bill-number
order-4376|Closed|product-394|1|0|
order-4377|Closed|product-394|4000|1200|12
order-4377|Open|product-394|4000|2000|
order-4378|Closed|product-394|4000|1200|1235
order-4378|Closed|product-394|4000|2800|344
order-4379|Open|product-394|4000|1000|543543543
order-4379|Closed|product-394|4000|2800|543543
order-4380|Closed|product-124|1234|1234|bill-number
order-4381|Closed|product-124|1|0|
order-4382|Closed|product-124|4000|1200|12
order-4382|Open|product-124|4000|2000|
order-4383|Closed|product-124|4000|1200|1235
order-4383|Closed|product-124|4000|2800|344
order-4384|Open|product-124|4000|1000|543543543
order-4384|Closed|product-124|4000|2800|543543
order-4385|Closed|product-939|1234|1234|bill-number
order-4386|Closed|product-939|1|0|
order-4387|Closed|product-939|4000|1200|12
order-4387|Open|product-939|4000|2000|
order-4388|Closed|product-939|4000|1200|1235
order-4388|Closed|product-939|4000|2800|344
order-4389|Open|product-939|4000|1000|543543543
order-4389|Closed|product-939|4000|2800|543543
order-4390|Closed|product-957|1234|1234|bill-number
order-4391|Closed|product-957|1|0|
order-4392|Closed|product-957|4000|1200|12
order-4392|Open|product-957|4000|2000|
order-4393|Closed|product-957|4000|1200|1235
order-4393|Closed|product-957|4000|2800|344
order-4394|Open|product-957|4000|1000|543543543
order-4394|Closed|product-957|4000|2800|543543
order-4395|Closed|product-522|1234|1234|bill-number
order-4396|Closed|product-522|1|0|
order-4397|Closed|product-522|4000|1200|12
order-4397|Open|product-522|4000|2000|
order-4398|Closed|product-522|4000|1200|1235
order-4398|Closed|product-522|4000|2800|344
order-4399|Open|product-522|4000|1000|543543543
order-4399|Closed|product-522|4000|2800|543543
order-4400|Closed|product-486|1234|1234|bill-number
order-4401|Closed|product-486|1|0|
order-4402|Closed|product-486|4000|1200|12
order-4402|Open|product-486|4000|2000|
order-4403|Closed|product-486|4000|1200|1235
order-4403|Closed|product-486|4000|2800|344
order-4404|Open|product-486|4000|1000|543543543
order-4404|Closed|product-486|4000|2800|543543
order-4405|Closed|product-718|1234|1234|bill-number
order-4406|Closed|product-718|1|0|
order-4407|Closed|product-718|4000|1200|12
order-4407|Open|product-718|4000|2000|
order-4408|Closed|product-718|4000|1200|1235
order-4408|Closed|product-718|4000|2800|344
order-4409|Open|product-718|4000|1000|543543543
order-4409|Closed|product-718|4000|2800|543543
order-4410|Closed|product-291|1234|1234|bill-number
order-4411|Closed|product-291|1|0|
order-4412|Closed|product-291|4000|1200|12
order-4412|Open|product-291|4000|2000|
order-4413|Closed|product-291|4000|1200|1235
order-4413|Closed|product-291|4000|2800|344
order-4414|Open|product-291|4000|1000|543543543
order-4414|Closed|product-291|4000|2800|543543
order-4415|Closed|product-968|1234|1234|bill-number
order-4416|Closed|product-968|1|0|
order-4417|Closed|product-968|4000|1200|12
order-4417|Open|product-968|4000|2000|
order-4418|Closed|product-968|4000|1200|1235
order-4418|Closed|product-968|4000|2800|344
order-4419|Open|product-968|4000|1000|543543543
order-4419|Closed|product-968|4000|2800|543543
order-4420|Closed|product-10|1234|1234|bill-number
order-4421|Closed|product-10|1|0|
order-4422|Closed|product-10|4000|1200|12
order-4422|Open|product-10|4000|2000|
order-4423|Closed|product-10|4000|1200|1235
order-4423|Closed|product-10|4000|2800|344
order-4424|Open|product-10|4000|1000|543543543
order-4424|Closed|product-10|4000|2800|543543
order-4425|Closed|product-472|1234|1234|bill-number
order-4426|Closed|product-472|1|0|
order-4427|Closed|product-472|4000|1200|12
order-4427|Open|product-472|4000|2000|
order-4428|Closed|product-472|4000|1200|1235
order-4428|Closed|product-472|4000|2800|344
order-4429|Open|product-472|4000|1000|543543543
order-4429|Closed|product-472|4000|2800|543543
order-4430|Closed|product-703|1234|1234|bill-number
order-4431|Closed|product-703|1|0|
order-4432|Closed|product-703|4000|1200|12
order-4432|Open|product-703|4000|2000|
order-4433|Closed|product-703|4000|1200|1235
order-4433|Closed|product-703|4000|2800|344
order-4434|Open|product-703|4000|1000|543543543
order-4434|Closed|product-703|4000|2800|543543
order-4435|Closed|product-820|1234|1234|bill-number
order-4436|Closed|product-820|1|0|
order-4437|Closed|product-820|4000|1200|12
order-4437|Open|product-820|4000|2000|
order-4438|Closed|product-820|4000|1200|1235
order-4438|Closed|product-820|4000|2800|344
order-4439|Open|product-820|4000|1000|543543543
order-4439|Closed|product-820|4000|2800|543543
order-4440|Closed|product-429|1234|1234|bill-number
order-4441|Closed|product-429|1|0|
order-4442|Closed|product-429|4000|1200|12
order-4442|Open|product-429|4000|2000|
order-4443|Closed|product-429|4000|1200|1235
order-4443|Closed|product-429|4000|2800|344
order-4444|Open|product-429|4000|1000|543543543
order-4444|Closed|product-429|4000|2800|543543
order-4445|Closed|product-581|1234|1234|bill-number
order-4446|Closed|product-581|1|0|
order-4447|Closed|product-581|4000|1200|12
order-4447|Open|product-581|4000|2000|
order-4448|Closed|product-581|4000|1200|1235
order-4448|Closed|product-581|4000|2800|344
order-4449|Open|product-581|4000|1000|543543543
order-4449|Closed|product-581|4000|2800|543543
order-4450|Closed|product-3|1234|1234|bill-number
order-4451|Closed|product-3|1|0|
order-4452|Closed|product-3|4000|1200|12
order-4452|Open|product-3|4000|2000|
order-4453|Closed|product-3|4000|1200|1235
order-4453|Closed|product-3|4000|2800|344
order-4454|Open|product-3|4000|1000|543543543
order-4454|Closed|product-3|4000|2800|543543
order-4455|Closed|product-405|1234|1234|bill-number
order-4456|Closed|product-405|1|0|
order-4457|Closed|product-405|4000|1200|12
order-4457|Open|product-405|4000|2000|
order-4458|Closed|product-405|4000|1200|1235
order-4458|Closed|product-405|4000|2800|344
order-4459|Open|product-405|4000|1000|543543543
order-4459|Closed|product-405|4000|2800|543543
order-4460|Closed|product-758|1234|1234|bill-number
order-4461|Closed|product-758|1|0|
order-4462|Closed|product-758|4000|1200|12
order-4462|Open|product-758|4000|2000|
order-4463|Closed|product-758|4000|1200|1235
order-4463|Closed|product-758|4000|2800|344
order-4464|Open|product-758|4000|1000|543543543
order-4464|Closed|product-758|4000|2800|543543
order-4465|Closed|product-372|1234|1234|bill-number
order-4466|Closed|product-372|1|0|
order-4467|Closed|product-372|4000|1200|12
order-4467|Open|product-372|4000|2000|
order-4468|Closed|product-372|4000|1200|1235
order-4468|Closed|product-372|4000|2800|344
order-4469|Open|product-372|4000|1000|543543543
order-4469|Closed|product-372|4000|2800|543543
order-4470|Closed|product-442|1234|1234|bill-number
order-4471|Closed|product-442|1|0|
order-4472|Closed|product-442|4000|1200|12
order-4472|Open|product-442|4000|2000|
order-4473|Closed|product-442|4000|1200|1235
order-4473|Closed|product-442|4000|2800|344
order-4474|Open|product-442|4000|1000|543543543
order-4474|Closed|product-442|4000|2800|543543
order-4475|Closed|product-911|1234|1234|bill-number
order-4476|Closed|product-911|1|0|
order-4477|Closed|product-911|4000|1200|12
order-4477|Open|product-911|4000|2000|
order-4478|Closed|product-911|4000|1200|1235
order-4478|Closed|product-911|4000|2800|344
order-4479|Open|product-911|4000|1000|543543543
order-4479|Closed|product-911|4000|2800|543543
order-4480|Closed|product-425|1234|1234|bill-number
order-4481|Closed|product-425|1|0|
order-4482|Closed|product-425|4000|1200|12
order-4482|Open|product-425|4000|2000|
order-4483|Closed|product-425|4000|1200|1235
order-4483|Closed|product-425|4000|2800|344
order-4484|Open|product-425|4000|1000|543543543
order-4484|Closed|product-425|4000|2800|543543
order-4485|Closed|product-717|1234|1234|bill-number
order-4486|Closed|product-717|1|0|
order-4487|Closed|product-717|4000|1200|12
order-4487|Open|product-717|4000|2000|
order-4488|Closed|product-717|4000|1200|1235
order-4488|Closed|product-717|4000|2800|344
order-4489|Open|product-717|4000|1000|543543543
order-4489|Closed|product-717|4000|2800|543543
order-4490|Closed|product-644|1234|1234|bill-number
order-4491|Closed|product-644|1|0|
order-4492|Closed|product-644|4000|1200|12
order-4492|Open|product-644|4000|2000|
order-4493|Closed|product-644|4000|1200|1235
order-4493|Closed|product-644|4000|2800|344
order-4494|Open|product-644|4000|1000|543543543
order-4494|Closed|product-644|4000|2800|543543
order-4495|Closed|product-496|1234|1234|bill-number
order-4496|Closed|product-496|1|0|
order-4497|Closed|product-496|4000|1200|12
order-4497|Open|product-496|4000|2000|
order-4498|Closed|product-496|4000|1200|1235
order-4498|Closed|product-496|4000|2800|344
order-4499|Open|product-496|4000|1000|543543543
order-4499|Closed|product-496|4000|2800|543543
order-4500|Closed|product-445|1234|1234|bill-number
order-4501|Closed|product-445|1|0|
order-4502|Closed|product-445|4000|1200|12
order-4502|Open|product-445|4000|2000|
order-4503|Closed|product-445|4000|1200|1235
order-4503|Closed|product-445|4000|2800|344
order-4504|Open|product-445|4000|1000|543543543
order-4504|Closed|product-445|4000|2800|543543
order-4505|Closed|product-43|1234|1234|bill-number
